146,29,25,27,49,50
147,29,25,27,49,50
148,29,25,27,49,50
149,29,25,27,48,50
150,29,25,27,48,50
151,29,25,27,48,50
152,29,25,27,48,50
153,29,25,23,22,49
154,29,25,23,22,49
155,29,25,23,22,49
156,29,25,23,22,49
157,29,25,23,22,49
158,29,24,22,22,49
159,29,24,22,22,49
160,29,24,22,22,49
161,29,24,22,22,49
162,29,24,22,22,49
163,29,24,22,22,49
164,28,24,22,23,49
165,28,24,22,23,49
166,28,24,22,23,49
167,28,24,22,23,49
168,28,24,22,23,49
169,28,24,22,23,49
170,28,24,98,31,50
171,28,24,98,31,50
172,28,24,98,31,50
173,28,24,98,31,50
174,28,24,98,31,50
175,25,50,100,57,55
176,25,50,100,57,55
177,25,50,100,57,55
178,25,50,100,57,55
179,23,45,100,55,56
180,23,45,100,55,56
181,23,45,100,55,56
182,23,45,100,55,56
183,23,45,100,55,56
184,23,45,100,55,56
185,23,44,100,56,55
186,23,44,100,56,55
187,23,44,100,56,55
188,23,44,100,56,55
189,23,44,100,56,55
190,22,43,100,57,55
191,22,43,100,57,55
192,22,43,100,57,55
193,22,43,100,57,55
194,22,43,100,57,55
195,22,44,100,54,55
196,22,44,100,54,55
197,22,44,100,54,55
198,22,44,100,54,55
199,22,44,100,54,55
200,22,44,100,54,55
201,23,43,100,55,56
202,23,43,100,55,56
203,23,43,100,55,56
204,22,43,100,54,56
205,22,43,100,54,56
206,22,43,100,54,56
207,22,43,100,54,56
208,22,43,100,54,56
209,22,43,100,54,56
210,22,33,100,43,55
211,22,33,100,43,55
212,22,33,100,43,55
213,22,33,100,43,55
214,22,33,100,43,55
215,21,21,20,27,53
216,21,21,20,27,53
217,21,21,20,27,53
218,21,21,20,27,53
219,21,21,20,27,53
220,21,21,20,27,53
221,21,19,18,25,53
222,21,19,18,25,53
223,21,19,18,25,53
224,21,19,18,25,53
225,21,19,17,25,53
226,21,19,17,25,53
227,21,18,17,24,53
228,21,18,17,24,53
229,21,18,17,24,53
230,21,18,17,24,53
231,21,18,17,24,53
232,21,18,17,24,53
233,21,18,17,24,53
234,21,18,17,24,53
235,21,18,17,24,53
236,20,18,17,25,52
237,20,18,17,25,52
238,20,18,17,25,52
239,20,18,17,25,52
240,20,18,17,25,52
241,21,19,17,24,53
242,21,19,17,24,53
243,21,19,17,24,53
244,21,19,17,24,53
245,21,19,17,24,53
246,21,19,17,24,53
247,21,100,18,28,60
248,21,100,18,28,60
249,21,100,18,28,60
250,21,100,19,28,60
251,21,100,19,28,60
252,21,100,16,25,61
253,21,100,16,25,61
254,21,100,16,25,61
255,21,100,16,25,61
256,21,100,17,25,60
257,21,100,17,25,60
258,21,100,17,25,60
259,21,100,17,25,60
260,21,100,17,25,60
261,22,100,17,25,60
262,22,100,17,25,60
263,22,100,17,25,60
264,22,100,17,25,60
265,22,100,17,25,60
266,22,100,17,25,60
267,21,100,16,25,59
268,21,100,16,25,59
269,21,100,16,25,59
270,21,100,16,25,59
271,21,100,16,25,59
272,21,100,16,25,59
273,21,100,16,25,59
274,21,100,16,25,59
275,21,100,16,25,59
276,22,100,16,23,59
277,22,100,16,23,59
278,22,100,16,23,59
279,22,100,16,23,59
280,22,100,16,23,59
281,22,100,16,23,59
282,22,100,16,24,58
283,22,100,16,24,58
284,22,100,15,25,58
285,22,100,15,25,58
286,22,100,15,25,58
287,22,100,15,25,58
288,23,100,15,24,58
289,23,100,15,24,58
290,23,100,15,24,58
291,23,100,15,24,58
292,23,100,15,24,59
293,23,100,15,24,59
294,23,100,15,24,59
295,23,100,15,24,59
296,23,100,15,24,59
297,23,100,15,24,59
298,23,100,15,24,59
299,24,100,15,25,58
300,24,100,15,25,58
301,24,100,15,25,58
302,24,100,15,25,58
303,24,100,15,24,58
304,24,100,15,24,58
305,24,100,15,24,58
306,24,100,15,24,58
307,24,100,15,24,58
308,23,100,15,24,57
309,23,100,15,24,57
310,23,100,15,24,57
311,23,100,15,24,57
312,23,100,15,24,57
313,23,100,15,24,57
314,20,97,15,23,57
315,20,97,15,23,57
316,20,97,15,23,57
317,18,17,15,23,57
318,18,17,15,23,57
319,19,17,14,23,57
320,19,17,14,23,57
321,19,17,14,23,57
322,19,17,14,23,57
323,18,17,15,23,56
324,18,17,15,23,56
325,18,17,15,23,56
326,18,17,15,23,56
327,18,17,15,23,56
328,17,17,15,22,57
329,17,17,15,22,57
330,17,17,15,22,57
331,17,17,15,22,57
332,17,17,15,22,57
333,17,17,15,22,57
334,17,16,14,23,57
335,17,16,14,23,57
336,17,16,14,23,57
337,17,16,14,23,57
338,17,16,14,23,57
339,17,16,15,23,56
340,17,16,15,23,56
341,17,16,15,23,56
342,17,16,15,23,56
343,18,17,15,24,57
344,18,17,15,24,57
345,18,17,15,24,57
346,18,17,15,24,57
347,18,17,15,24,57
348,18,17,15,23,56
349,18,17,15,23,56
350,18,17,15,23,56
351,18,17,15,23,56
352,18,17,15,23,56
353,18,17,15,23,56
354,92,37,21,40,59
355,92,37,21,40,59
356,92,37,21,40,59
357,92,37,21,40,59
358,92,37,21,40,59
359,92,37,21,40,59
360,95,42,21,40,58
361,95,42,21,40,58
362,95,42,21,40,58
363,95,42,21,40,58
364,95,42,21,40,58
365,94,42,21,39,57
366,94,42,21,39,57
367,94,42,21,39,57
368,94,42,21,39,57
369,95,41,20,38,57
370,95,41,20,38,57
371,95,41,20,38,57
372,95,41,20,38,57
373,95,41,20,38,57
374,93,38,21,39,56
375,93,38,21,39,56
376,93,38,21,39,56
377,93,38,21,39,56
378,93,38,21,39,56
379,93,38,21,39,56
380,93,37,21,40,57
381,93,37,21,40,57
382,93,37,21,40,57
383,93,37,21,40,57
384,93,37,21,40,57
385,93,36,21,40,56
386,93,36,21,40,56
387,93,36,21,40,56
388,93,36,21,40,56
389,93,36,21,40,56
390,93,36,21,40,56
391,93,32,21,39,57
392,93,32,21,39,57
393,93,32,21,39,57
394,92,30,20,39,56
395,92,30,20,39,56
396,92,30,20,39,56
397,92,30,20,39,56
398,92,30,20,39,56
399,92,30,20,39,56
400,89,22,17,34,56
401,89,22,17,34,56
402,89,22,17,34,56
403,89,22,17,34,56
404,89,22,17,34,56
405,89,22,17,34,56
406,13,14,15,25,54
407,13,14,15,25,54
408,13,14,15,25,54
409,13,14,15,25,54
410,13,14,15,25,54
411,14,15,15,24,54
412,14,15,15,24,54
413,14,15,15,24,54
414,14,15,15,24,54
415,14,15,15,24,54
416,14,15,15,24,54
417,14,15,15,24,53
418,14,15,15,24,53
419,14,15,15,24,53
420,15,15,14,24,54
421,15,15,14,24,54
422,15,15,14,24,54
423,15,15,14,24,54
424,15,15,14,24,54
425,15,15,14,24,54
426,14,15,15,23,54
427,14,15,15,23,54
428,14,15,15,23,54
429,14,15,15,23,54
430,14,15,15,23,54
431,14,15,15,24,53
432,14,15,15,24,53
433,14,15,15,24,53
434,14,15,15,24,53
435,14,15,15,24,53
436,14,15,15,24,53
437,14,14,14,24,54
438,14,14,14,24,54
439,14,14,14,24,54
440,14,14,14,24,54
441,14,14,14,24,54
442,14,15,14,23,54
443,14,15,14,23,54
444,14,15,14,23,54
445,14,15,14,23,54
446,14,15,15,24,53
447,14,15,15,24,53
448,14,15,15,24,53
449,14,15,15,24,53
450,14,15,15,24,53
451,14,15,15,24,53
452,14,15,15,100,53
453,14,15,15,100,53
454,14,15,15,100,53
455,14,15,15,100,53
456,14,15,15,100,53
457,15,14,24,100,52
458,15,14,24,100,52
459,15,14,24,100,52
460,15,14,24,100,52
461,15,14,24,100,52
462,15,14,24,100,52
463,14,15,26,100,51
464,14,15,26,100,51
465,14,15,26,100,51
466,14,15,26,100,51
467,14,15,26,100,51
468,14,15,28,100,51
469,14,15,28,100,51
470,14,15,28,100,51
471,14,15,28,100,51
472,14,15,28,100,51
473,14,15,28,100,51
474,14,15,28,100,51
475,14,15,28,100,51
476,14,15,28,100,51
477,14,15,28,100,51
478,14,15,28,100,51
479,14,15,28,100,51
480,14,15,28,100,51
481,14,15,28,100,51
482,14,15,28,100,51
483,14,15,30,100,51
484,14,15,30,100,51
485,14,15,30,100,51
486,14,15,30,100,51
487,14,15,30,100,51
488,14,16,30,100,50
489,14,16,30,100,50
490,14,16,30,100,50
491,14,16,30,100,50
492,14,16,30,100,50
493,14,16,30,100,50
494,14,15,30,100,50
495,14,15,30,100,50
496,14,15,30,100,50
497,14,15,30,100,50
498,14,16,30,100,50
499,14,16,30,100,50
500,14,16,30,100,50
501,14,16,30,100,50
502,14,16,30,100,50
503,15,16,30,100,50
504,15,16,30,100,50
505,15,16,30,100,50
506,15,16,30,100,50
507,15,16,30,100,50
508,15,16,30,100,50
509,14,16,30,100,50
510,14,16,30,100,50
511,14,16,30,100,50
512,14,16,30,100,50
513,14,16,30,100,50
514,14,16,30,100,50
515,14,16,30,100,50
516,14,16,30,100,50
517,14,16,30,100,50
518,14,16,30,100,50
519,14,16,30,100,50
520,14,16,25,83,50
521,14,16,25,83,50
522,14,16,25,83,50
523,15,16,20,26,50
524,15,16,20,26,50
525,15,16,20,26,50
526,15,16,20,26,50
527,15,16,20,26,50
528,15,16,20,26,50
529,16,16,19,25,50
530,16,16,19,25,50
531,16,16,19,25,50
532,16,16,19,25,50
533,16,16,19,25,50
534,15,17,19,24,50
535,15,17,19,24,50
536,15,17,19,24,50
537,15,17,19,24,50
538,15,17,19,24,50
539,15,17,19,24,50
540,15,16,19,24,50
541,15,16,19,24,50
542,15,16,19,24,50
543,15,16,19,24,50
544,15,16,19,24,50
545,16,16,18,25,67
546,16,16,18,25,67
547,16,16,18,25,67
548,16,16,18,25,67
549,15,15,16,23,98
550,15,15,16,23,98
551,15,15,16,23,98
552,15,15,16,23,98
553,15,15,16,23,98
554,15,15,15,22,100
555,15,15,15,22,100
556,15,15,15,22,100
557,15,15,15,22,100
558,15,15,15,22,100
559,15,15,15,22,100
560,14,15,14,23,100
561,14,15,14,23,100
562,14,15,14,23,100
563,14,15,14,23,100
564,14,15,14,23,100
565,14,15,14,23,100
566,13,14,15,22,100
567,13,14,15,22,100
568,13,14,15,22,100
569,13,14,15,22,100
570,13,14,15,22,100
571,14,14,14,22,100
572,14,14,14,22,100
573,14,14,14,22,100
574,14,14,14,22,100
575,14,14,14,22,100
576,14,14,14,22,100
577,14,14,14,22,100
578,14,14,14,22,100
579,14,14,14,22,100
580,13,14,14,22,100
581,13,14,14,22,100
582,13,14,14,22,100
583,13,14,14,22,100
584,13,14,14,22,100
585,13,14,14,22,100
586,13,14,15,22,100
587,13,14,15,22,100
588,13,14,15,22,100
589,13,14,15,22,100
590,13,14,15,22,100
591,13,14,13,23,100
592,13,14,13,23,100
593,13,14,13,23,100
594,13,14,13,23,100
595,13,14,13,23,100
596,13,14,13,23,100
597,13,14,14,23,100
598,13,14,14,23,100
599,13,14,14,23,100
600,13,14,14,23,100
601,13,14,14,23,100
602,13,14,14,23,100
603,13,14,14,23,100
604,13,14,14,23,100
605,13,14,14,23,100
606,13,14,14,23,53
607,13,14,14,23,53
608,13,14,14,23,53
609,13,14,14,23,53
610,13,14,14,23,53
611,13,14,14,21,31
612,13,14,14,21,31
613,13,14,14,21,31
614,13,14,14,21,31
615,13,14,14,21,31
616,13,14,14,21,31
617,13,14,14,21,27
618,13,14,14,21,27
619,13,14,14,21,27
620,13,14,14,21,27
621,13,14,13,20,27
622,13,14,13,20,27
623,13,14,14,21,26
624,13,14,14,21,26
625,13,14,14,21,26
626,13,14,14,21,27
627,13,14,14,21,27
628,13,14,14,21,27
629,13,14,14,21,27
630,13,14,14,21,27
631,13,14,14,21,27
632,14,14,14,21,72
633,14,14,14,21,72
634,14,14,14,21,72
635,14,14,14,21,72
636,14,14,14,21,72
637,13,14,14,21,98
638,13,14,14,21,98
639,13,14,14,21,98
640,13,14,14,21,98
641,13,14,14,21,98
642,13,14,14,21,98
643,13,14,14,22,100
644,13,14,14,22,100
645,13,14,14,22,100
646,13,14,14,22,100
647,13,14,14,22,100
648,13,14,14,22,100
649,13,14,14,22,100
650,13,14,14,22,100
651,13,14,14,22,100
652,13,13,14,22,100
653,13,13,14,22,100
654,13,13,14,22,100
655,13,13,14,22,100
656,13,13,14,22,100
657,13,13,14,22,100
658,13,14,14,23,100
659,13,14,14,23,100
660,13,14,14,23,100
661,13,14,14,23,100
662,13,14,14,23,100
663,13,14,14,22,100
664,13,14,14,22,100
665,13,14,14,22,100
666,13,14,14,22,100
667,13,14,14,22,100
668,13,14,14,22,100
669,12,14,14,22,100
670,12,14,14,22,100
671,12,14,14,22,100
672,13,14,14,22,100
673,13,14,14,22,100
674,13,14,14,22,100
675,13,14,14,22,100
676,13,14,14,22,100
677,13,14,14,22,100
678,13,14,14,23,99
679,13,14,14,23,99
680,13,14,14,23,99
681,13,14,14,23,99
682,13,14,14,23,99
683,13,14,14,22,41
684,13,14,14,22,41
685,13,14,14,22,41
686,13,14,14,22,41
687,13,14,14,22,41
688,13,14,14,22,41
689,14,15,14,21,28
690,14,15,14,21,28
691,14,15,14,21,28
692,14,15,14,21,28
693,14,15,14,21,28
694,14,14,14,20,30
695,14,14,14,20,30
696,14,14,14,20,30
697,14,14,14,20,30
698,13,14,14,20,32
699,13,14,14,20,32
700,13,14,14,20,32
701,13,14,14,20,32
702,13,14,14,20,32
703,13,14,14,21,34
704,13,14,14,21,34
705,13,14,14,21,34
706,13,14,14,21,34
707,13,14,14,21,34
708,13,14,14,21,34
709,14,14,14,24,37
710,14,14,14,24,37
711,14,14,14,24,37
712,14,14,14,24,37
713,14,14,14,24,37
714,15,19,20,100,46
715,15,19,20,100,46
716,15,19,20,100,46
717,15,19,20,100,46
718,15,19,20,100,46
719,15,19,20,100,46
720,16,24,40,100,44
721,16,24,40,100,44
722,16,24,40,100,44
723,16,24,40,100,44
724,16,25,45,100,43
725,16,25,45,100,43
726,16,25,45,100,43
727,16,25,45,100,43
728,16,25,45,100,43
729,16,24,46,100,44
730,16,24,46,100,44
731,16,24,46,100,44
732,16,24,46,100,44
733,16,24,46,100,44
734,16,24,46,100,44
735,17,25,44,100,44
736,17,25,44,100,44
737,17,25,44,100,44
738,17,25,44,100,44
739,17,25,44,100,44
740,17,24,44,100,44
741,17,24,44,100,44
742,17,24,44,100,44
743,17,24,44,100,44
744,17,24,44,100,44
745,17,24,44,100,44
746,17,25,44,100,44
747,17,25,44,100,44
748,17,25,44,100,44
749,17,23,38,100,46
750,17,23,38,100,46
751,17,23,38,100,46
752,17,23,38,100,46
753,17,23,38,100,46
754,17,23,38,100,46
755,16,23,37,100,45
756,16,23,37,100,45
757,16,23,37,100,45
758,16,23,37,100,45
759,16,23,37,100,45
760,17,19,17,24,45
761,17,19,17,24,45
762,17,19,17,24,45
763,17,19,17,24,45
764,17,19,17,24,45
765,17,19,17,24,45
766,16,18,15,23,45
767,16,18,15,23,45
768,16,18,15,23,45
769,16,18,15,23,45
770,16,18,15,23,45
771,17,18,15,22,47
772,17,18,15,22,47
773,17,18,15,22,47
774,17,18,15,22,47
775,15,20,100,25,52
776,15,20,100,25,52
777,15,20,100,25,52
778,15,20,100,25,52
779,15,20,100,25,52
780,15,20,100,25,52
781,16,46,100,52,56
782,16,46,100,52,56
783,16,46,100,52,56
784,16,46,100,52,56
785,16,46,100,52,56
786,17,45,100,51,57
787,17,45,100,51,57
788,17,45,100,51,57
789,17,45,100,51,57
790,17,45,100,51,57
791,17,45,100,51,57
792,18,47,100,51,56
793,18,47,100,51,56
794,18,47,100,51,56
795,18,47,100,51,56
796,18,47,100,51,56
797,17,45,100,51,56
798,17,45,100,51,56
799,17,45,100,51,56
800,17,45,100,51,56
801,18,46,100,50,56
802,18,46,100,50,56
803,18,46,100,50,56
804,18,46,100,50,56
805,18,46,100,50,56
806,16,42,100,45,56
807,16,42,100,45,56
808,16,42,100,45,56
809,16,42,100,45,56
810,16,42,100,45,56
811,16,42,100,45,56
812,15,26,88,35,55
813,15,26,88,35,55
814,15,26,88,35,55
815,15,26,88,35,55
816,15,26,88,35,55
817,16,25,82,33,55
818,16,25,82,33,55
819,16,25,82,33,55
820,16,25,82,33,55
821,16,25,82,33,55
822,16,25,82,33,55
823,16,19,18,27,53
824,16,19,18,27,53
825,16,19,18,27,53
826,16,19,18,27,53
827,16,19,18,27,53
828,16,19,18,27,53
829,16,19,18,27,53
830,16,19,18,27,53
831,16,19,18,27,53
832,17,52,19,29,54
833,17,52,19,29,54
834,17,52,19,29,54
835,17,52,19,29,54
836,17,52,19,29,54
837,17,52,19,29,54
838,44,100,29,39,60
839,44,100,29,39,60
840,44,100,29,39,60
841,44,100,29,39,60
842,44,100,29,39,60
843,44,100,33,40,61
844,44,100,33,40,61
845,44,100,33,40,61
846,44,100,33,40,61
847,44,100,33,40,61
848,44,100,33,40,61
849,47,100,36,42,60
850,47,100,36,42,60
851,47,100,36,42,60
852,50,100,38,42,60
853,50,100,38,42,60
854,50,100,38,42,60
855,50,100,38,42,60
856,50,100,38,42,60
857,50,100,38,42,60
858,52,100,36,41,60
859,52,100,36,41,60
860,52,100,36,41,60
861,52,100,36,41,60
862,52,100,36,41,60
863,54,100,36,40,61
864,54,100,36,40,61
865,54,100,36,40,61
866,54,100,36,40,61
867,54,100,36,40,61
868,54,100,36,40,61
869,55,100,36,39,61
870,55,100,36,39,61
871,55,100,36,39,61
872,55,100,36,39,61
873,55,100,36,39,61
874,43,100,30,33,60
875,43,100,30,33,60
876,43,100,30,33,60
877,43,100,30,33,60
878,42,100,30,32,59
879,42,100,30,32,59
880,42,100,30,32,59
881,42,100,30,32,59
882,42,100,30,32,59
883,42,100,30,32,59
884,17,17,17,26,56
885,17,17,17,26,56
886,17,17,17,26,56
887,17,17,17,26,56
888,17,17,17,26,56
889,17,16,16,26,56
890,17,16,16,26,56
891,17,16,16,26,56
892,17,16,16,26,56
893,17,16,16,26,56
894,17,16,16,26,56
895,15,18,17,26,57
896,15,18,17,26,57
897,15,18,17,26,57
898,15,18,17,26,57
899,15,18,17,26,57
900,15,18,17,26,57
901,15,100,16,28,62
902,15,100,16,28,62
903,15,100,16,28,62
904,16,100,17,28,63
905,16,100,17,28,63
906,16,100,17,28,63
907,16,100,17,28,63
908,16,100,17,28,63
909,16,100,18,27,61
910,16,100,18,27,61
911,16,100,18,27,61
912,16,100,18,27,61
913,16,100,18,27,61
914,16,100,18,27,61
915,17,100,17,26,61
916,17,100,17,26,61
917,17,100,17,26,61
918,17,100,17,26,61
919,17,100,17,26,61
920,17,100,17,26,60
921,17,100,17,26,60
922,17,100,17,26,60
923,17,100,17,26,60
924,17,100,17,26,60
925,17,100,17,26,60
926,18,100,18,26,59
927,18,100,18,26,59
928,18,100,18,26,59
929,18,100,17,25,60
930,18,100,17,25,60
931,18,100,17,25,60
932,18,100,17,25,60
933,18,100,17,25,60
934,18,100,17,25,60
935,18,100,17,25,59
936,18,100,17,25,59
937,18,100,17,25,59
938,18,100,17,25,59
939,18,100,17,25,59
940,18,100,17,25,60
941,18,100,17,25,60
942,18,100,17,25,60
943,18,100,17,25,60
944,18,100,17,25,60
945,18,100,17,25,60
946,19,100,16,25,60
947,19,100,16,25,60
948,19,100,16,25,60
949,19,100,16,25,60
950,19,100,16,25,60
951,19,100,16,25,60
952,19,100,17,25,59
953,19,100,17,25,59
954,19,100,17,25,59
955,19,100,17,25,59
956,19,100,17,25,59
957,19,100,17,25,59
958,19,100,17,25,59
959,19,100,17,25,59
960,19,100,17,25,59
961,19,100,17,25,59
962,19,100,17,25,59
963,19,100,17,25,59
964,19,100,17,25,59
965,19,100,17,25,59
966,15,17,16,25,58
967,15,17,16,25,58
968,15,17,16,25,58
969,15,17,16,25,58
970,15,17,16,25,58
971,15,17,16,25,58
972,16,16,16,26,58
973,16,16,16,26,58
974,16,16,16,26,58
975,16,16,16,26,58
976,16,16,16,26,58
977,15,15,16,26,57
978,15,15,16,26,57
979,15,15,16,26,57
980,15,15,16,26,57
981,15,100,21,38,62
982,15,100,21,38,62
983,15,100,21,38,62
984,15,100,21,38,62
985,15,100,21,38,62
986,21,100,35,46,64
987,21,100,35,46,64
988,21,100,35,46,64
989,21,100,35,46,64
990,21,100,35,46,64
991,21,100,35,46,64
992,25,100,35,44,64
993,25,100,35,44,64
994,25,100,35,44,64
995,25,100,35,44,64
996,25,100,35,44,64
997,24,100,35,43,63
998,24,100,35,43,63
999,24,100,35,43,63
1000,24,100,35,43,63
1001,24,100,35,43,63
1002,24,100,35,43,63
1003,24,100,34,44,63
1004,24,100,34,44,63
1005,24,100,34,44,63
1006,24,100,34,44,63
1007,16,49,18,29,62
1008,16,49,18,29,62
1009,16,49,18,29,62
1010,16,49,18,29,62
1011,16,49,18,29,62
1012,15,16,17,29,61
1013,15,16,17,29,61
1014,15,16,17,29,61
1015,15,16,17,29,61
1016,15,16,17,29,61
1017,15,16,17,29,61
1018,14,16,18,27,61
1019,14,16,18,27,61
1020,14,16,18,27,61
1021,14,16,18,27,61
1022,14,16,18,27,61
1023,14,23,100,43,63
1024,14,23,100,43,63
1025,14,23,100,43,63
1026,14,23,100,43,63
1027,14,23,100,43,63
1028,14,23,100,43,63
1029,14,38,100,50,64
1030,14,38,100,50,64
1031,14,38,100,50,64
1032,14,41,100,51,64
1033,14,41,100,51,64
1034,14,41,100,51,64
1035,14,41,100,51,64
1036,14,41,100,51,64
1037,14,41,100,51,64
1038,14,40,100,51,65
1039,14,40,100,51,65
1040,14,40,100,51,65
1041,14,40,100,51,65
1042,14,40,100,51,65
1043,13,37,100,51,63
1044,13,37,100,51,63
1045,13,37,100,51,63
1046,13,37,100,51,63
1047,13,37,100,51,63
1048,13,37,100,51,63
1049,13,37,100,50,63
1050,13,37,100,50,63
1051,13,37,100,50,63
1052,13,37,100,50,63
1053,13,37,100,50,63
1054,13,36,100,48,64
1055,13,36,100,48,64
1056,13,36,100,48,64
1057,13,36,100,48,64
1058,13,21,20,25,62
1059,13,21,20,25,62
1060,13,21,20,25,62
1061,13,21,20,25,62
1062,13,21,20,25,62
1063,13,21,20,25,62
1064,13,20,20,26,61
1065,13,20,20,26,61
1066,13,20,20,26,61
1067,13,20,20,26,61
1068,13,20,20,26,61
1069,13,17,17,24,61
1070,13,17,17,24,61
1071,13,17,17,24,61
1072,13,17,17,24,61
1073,13,17,17,24,61
1074,13,17,17,24,61
1075,13,17,21,24,61
1076,13,17,21,24,61
1077,13,17,21,24,61
1078,13,17,21,24,61
1079,13,17,21,24,61
1080,14,49,100,53,65
1081,14,49,100,53,65
1082,14,49,100,53,65
1083,14,49,100,53,65
1084,13,48,100,52,64
1085,13,48,100,52,64
1086,13,48,100,52,64
1087,13,48,100,52,64
1088,13,48,100,52,64
1089,13,49,100,50,65
1090,13,49,100,50,65
1091,13,49,100,50,65
1092,13,49,100,50,65
1093,13,49,100,50,65
1094,13,49,100,50,65
1095,14,50,100,50,64
1096,14,50,100,50,64
1097,14,50,100,50,64
1098,14,50,100,50,64
1099,14,50,100,50,64
1100,13,49,100,50,64
1101,13,49,100,50,64
1102,13,49,100,50,64
1103,13,49,100,50,64
1104,13,49,100,50,64
1105,13,49,100,50,64
1106,13,21,24,22,62
1107,13,21,24,22,62
1108,13,21,24,22,62
1109,13,22,20,24,61
1110,13,22,20,24,61
1111,13,22,20,24,61
1112,13,22,20,24,61
1113,13,22,20,24,61
1114,13,22,20,24,61
1115,12,21,19,24,61
1116,12,21,19,24,61
1117,12,21,19,24,61
1118,12,21,19,24,61
1119,12,21,19,24,61
1120,14,52,18,25,63
1121,14,52,18,25,63
1122,14,52,18,25,63
1123,14,52,18,25,63
1124,14,52,18,25,63
1125,14,52,18,25,63
1126,14,71,18,25,63
1127,14,71,18,25,63
1128,14,71,18,25,63
1129,14,71,18,25,63
1130,14,71,18,25,63
1131,14,71,18,25,63
1132,13,100,17,27,65
1133,13,100,17,27,65
1134,13,100,17,27,65
1135,14,100,16,26,65
1136,14,100,16,26,65
1137,14,100,16,26,65
1138,14,100,16,26,65
1139,14,100,16,26,65
1140,14,100,16,26,65
1141,14,100,17,26,65
1142,14,100,17,26,65
1143,14,100,17,26,65
1144,14,100,17,26,65
1145,14,100,17,26,65
1146,13,56,15,23,63
1147,13,56,15,23,63
1148,13,56,15,23,63
1149,13,56,15,23,63
1150,13,56,15,23,63
1151,13,56,15,23,63
1152,12,16,16,22,62
